Guest ID,Table ID
1,0
2,0
3,1
4,1
5,0
6,5
7,7
8,7
9,1
10,7
11,1
12,1
13,2
14,2
15,1
16,5
17,5
18,5
19,0
20,0
21,0
22,5
23,2
24,2
25,2
26,5
27,5
28,5
29,4
30,4
31,4
32,3
33,3
34,4
35,1
36,1
37,3
38,2
39,6
40,6
41,6
42,6
43,6
44,2
45,6
46,0
47,7
48,7
49,6
50,2
51,7
52,7
53,7
54,0
55,3
56,3
57,3
58,3
59,6
60,3
61,4
62,4
63,4
64,4
