Guest ID,Table ID
1,7
2,7
3,4
4,4
5,5
6,6
7,0
8,0
9,0
10,0
11,4
12,4
13,4
14,4
15,4
16,6
17,5
18,5
19,6
20,6
21,6
22,5
23,5
24,5
25,5
26,0
27,0
28,5
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,3
38,7
39,1
40,1
41,1
42,1
43,1
44,7
45,0
46,6
47,6
48,6
49,7
50,7
51,1
52,1
53,1
54,7
55,3
56,3
57,4
58,3
59,7
60,0
61,3
62,3
63,3
64,3
