Guest ID,Table ID
1,7
2,7
3,6
4,6
5,5
6,5
7,3
8,3
9,3
10,3
11,6
12,6
13,6
14,6
15,6
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,7
24,0
25,0
26,0
27,0
28,0
29,3
30,3
31,5
32,5
33,5
34,5
35,3
36,3
37,7
38,7
39,6
40,0
41,0
42,3
43,0
44,7
45,6
46,3
47,3
48,3
49,0
50,7
51,4
52,4
53,4
54,7
55,4
56,7
57,3
58,3
59,5
60,7
61,4
62,4
63,4
64,4
