Guest ID,Table ID
1,7
2,7
3,7
4,7
5,6
6,6
7,7
8,7
9,7
10,7
11,2
12,2
13,2
14,2
15,2
16,6
17,6
18,6
19,6
20,6
21,6
22,5
23,1
24,1
25,1
26,5
27,5
28,5
29,3
30,3
31,3
32,2
33,2
34,2
35,4
36,4
37,0
38,0
39,4
40,4
41,4
42,4
43,4
44,0
45,4
46,0
47,0
48,0
49,3
50,0
51,3
52,3
53,3
54,3
55,5
56,5
57,5
58,5
59,1
60,0
61,1
62,1
63,1
64,1
