Guest ID,Table ID
1,3
2,3
3,3
4,3
5,4
6,7
7,5
8,5
9,5
10,5
11,3
12,3
13,1
14,1
15,1
16,4
17,4
18,4
19,1
20,1
21,1
22,4
23,4
24,4
25,4
26,7
27,7
28,7
29,6
30,6
31,6
32,6
33,6
34,6
35,0
36,0
37,2
38,2
39,1
40,7
41,7
42,7
43,7
44,2
45,1
46,2
47,2
48,2
49,3
50,2
51,5
52,5
53,5
54,3
55,0
56,0
57,6
58,6
59,5
60,2
61,0
62,0
63,0
64,0
