Guest ID,Table ID
1,4
2,4
3,4
4,4
5,7
6,7
7,4
8,4
9,4
10,4
11,3
12,3
13,1
14,1
15,1
16,7
17,7
18,7
19,0
20,0
21,0
22,5
23,3
24,3
25,3
26,7
27,7
28,7
29,6
30,6
31,6
32,1
33,1
34,6
35,6
36,6
37,5
38,5
39,1
40,2
41,2
42,2
43,2
44,5
45,1
46,5
47,2
48,2
49,5
50,5
51,2
52,2
53,3
54,1
55,6
56,6
57,3
58,3
59,0
60,5
61,0
62,0
63,0
64,0
