Guest ID,Table ID
1,0
2,0
3,1
4,1
5,0
6,7
7,1
8,1
9,1
10,1
11,2
12,2
13,3
14,3
15,3
16,0
17,0
18,6
19,7
20,7
21,7
22,6
23,0
24,0
25,0
26,7
27,7
28,6
29,2
30,2
31,5
32,4
33,4
34,4
35,4
36,4
37,6
38,6
39,3
40,3
41,3
42,3
43,3
44,6
45,4
46,5
47,7
48,7
49,5
50,6
51,5
52,5
53,5
54,5
55,4
56,4
57,1
58,1
59,5
60,6
61,2
62,2
63,2
64,2
