Guest ID,Table ID
1,7
2,7
3,1
4,1
5,0
6,5
7,1
8,1
9,1
10,1
11,4
12,4
13,4
14,4
15,4
16,5
17,5
18,5
19,7
20,7
21,7
22,5
23,0
24,0
25,0
26,5
27,5
28,5
29,2
30,2
31,2
32,6
33,6
34,6
35,0
36,0
37,0
38,7
39,3
40,3
41,3
42,3
43,3
44,7
45,6
46,6
47,6
48,6
49,6
50,7
51,4
52,4
53,4
54,3
55,3
56,3
57,1
58,1
59,2
60,0
61,2
62,2
63,2
64,2
