Guest ID,Table ID
1,0
2,0
3,0
4,0
5,7
6,7
7,6
8,6
9,6
10,0
11,1
12,1
13,1
14,1
15,1
16,7
17,7
18,5
19,2
20,7
21,2
22,5
23,7
24,7
25,7
26,0
27,0
28,0
29,2
30,2
31,6
32,5
33,5
34,5
35,5
36,5
37,5
38,3
39,2
40,1
41,1
42,4
43,4
44,3
45,4
46,4
47,6
48,6
49,4
50,3
51,2
52,2
53,2
54,4
55,3
56,3
57,4
58,4
59,1
60,3
61,3
62,3
63,6
64,6
