Guest ID,Table ID
1,4
2,4
3,5
4,5
5,4
6,1
7,5
8,5
9,2
10,5
11,6
12,6
13,5
14,5
15,5
16,1
17,1
18,4
19,1
20,1
21,1
22,4
23,4
24,4
25,4
26,1
27,1
28,2
29,7
30,7
31,7
32,0
33,0
34,2
35,2
36,2
37,7
38,7
39,6
40,0
41,0
42,0
43,0
44,7
45,6
46,6
47,6
48,6
49,6
50,7
51,3
52,3
53,3
54,2
55,2
56,2
57,0
58,0
59,3
60,7
61,3
62,3
63,3
64,3
