Guest ID,Table ID
1,4
2,4
3,4
4,4
5,3
6,5
7,4
8,4
9,4
10,4
11,6
12,6
13,6
14,6
15,6
16,5
17,5
18,7
19,5
20,5
21,5
22,7
23,3
24,3
25,3
26,5
27,5
28,7
29,6
30,6
31,6
32,2
33,2
34,2
35,7
36,7
37,1
38,1
39,7
40,0
41,0
42,0
43,0
44,1
45,7
46,2
47,2
48,2
49,2
50,1
51,1
52,1
53,1
54,7
55,3
56,3
57,3
58,3
59,2
60,1
61,0
62,0
63,0
64,0
