Guest ID,Table ID
1,0
2,1
3,1
4,1
5,3
6,0
7,1
8,1
9,1
10,1
11,3
12,3
13,3
14,3
15,1
16,0
17,0
18,0
19,6
20,6
21,6
22,2
23,3
24,3
25,3
26,0
27,0
28,0
29,4
30,4
32,4
33,4
34,6
35,2
36,2
38,7
40,2
41,2
42,2
43,6
44,7
47,7
48,7
50,7
51,5
52,5
53,7
55,4
56,4
57,4
58,4
61,5
62,5
63,5
64,5
