Guest ID,Table ID
1,0
2,0
3,7
4,7
5,2
6,5
7,7
8,7
9,7
10,7
11,7
12,7
13,4
14,4
15,4
16,5
17,5
18,5
19,1
20,1
21,1
22,5
23,2
24,2
25,2
26,5
27,5
28,5
29,6
30,6
31,6
32,6
33,6
34,3
35,3
36,3
37,0
38,0
39,4
40,2
41,2
42,2
43,2
44,0
45,3
46,4
47,4
48,4
49,4
50,0
51,6
52,6
53,6
54,0
55,3
56,3
57,3
58,3
59,1
60,0
61,1
62,1
63,1
64,1
