Guest ID,Table ID
1,7
2,7
3,2
4,2
5,7
6,7
7,1
8,1
9,1
10,1
11,4
12,4
13,6
14,6
15,6
16,7
17,7
18,7
19,5
20,5
21,5
22,7
23,4
24,4
25,4
26,3
27,3
28,3
29,0
30,0
31,0
32,0
33,0
34,0
35,4
36,4
37,5
38,5
39,3
40,1
41,1
42,1
43,1
44,5
45,4
46,6
47,0
48,0
49,2
50,5
51,3
52,3
53,3
54,3
55,6
56,6
57,6
58,6
59,2
60,5
61,2
62,2
63,2
64,2
