Guest ID,Table ID
1,7
2,7
3,7
4,1
5,2
6,2
7,1
8,1
9,1
10,1
11,7
12,7
13,7
14,7
15,7
16,2
17,2
18,2
19,2
20,2
21,2
22,6
23,5
24,5
25,5
26,0
27,0
28,0
29,4
30,4
31,4
32,4
33,4
34,3
35,3
36,3
37,3
38,4
39,6
40,3
41,3
42,3
43,3
44,4
45,6
46,6
47,1
48,1
49,1
50,4
51,0
52,0
53,0
54,0
55,6
56,6
57,6
58,6
59,5
60,0
61,5
62,5
63,5
64,5
