Guest ID,Table ID
1,6
2,6
3,1
4,1
5,2
6,0
7,1
8,1
9,1
10,1
11,1
12,1
13,6
14,6
15,6
16,2
17,4
18,2
19,4
20,4
21,4
22,2
23,2
24,6
25,6
26,0
27,0
28,0
29,2
30,2
31,2
32,3
33,3
34,3
35,0
36,0
37,5
38,5
39,7
40,3
41,3
42,3
43,3
44,5
45,7
46,7
47,0
48,0
49,7
50,5
51,5
52,5
53,5
54,6
55,7
56,7
57,7
58,7
59,3
60,5
61,4
62,4
63,4
64,4
