Guest ID,Table ID
1,0
2,0
3,0
4,0
5,3
6,2
7,5
8,5
9,5
10,5
11,1
12,1
13,1
14,1
15,1
16,3
17,2
18,3
19,2
20,2
21,2
22,3
23,3
24,3
25,3
26,2
27,2
28,2
29,1
30,1
31,1
32,4
33,4
34,4
35,6
36,6
37,4
38,0
39,7
40,6
41,6
42,6
43,6
44,0
45,7
46,3
47,5
48,5
49,7
50,0
51,4
52,4
53,4
54,0
55,5
56,5
57,6
58,6
59,7
60,4
61,7
62,7
63,7
64,7
