Guest ID,Table ID
1,1
2,1
3,7
4,7
5,2
6,1
7,6
8,6
9,6
10,6
11,6
12,6
13,0
14,0
15,0
16,1
17,2
18,1
19,2
20,2
21,2
22,1
23,2
24,2
25,2
26,7
27,7
28,7
29,0
30,0
31,0
32,5
33,5
34,5
35,6
36,6
37,3
38,0
39,4
40,4
41,4
42,4
43,4
44,0
45,4
46,7
47,7
48,7
49,3
50,1
51,3
52,3
53,3
54,1
55,4
56,4
57,3
58,3
59,5
60,3
61,5
62,5
63,5
64,5
