Guest ID,Table ID
1,4
2,4
3,2
4,2
5,7
6,7
7,2
8,2
9,2
10,2
11,5
12,5
13,5
14,5
15,5
16,7
17,7
18,7
19,3
20,3
21,3
22,0
23,6
24,6
25,6
26,7
27,7
28,7
29,0
30,0
31,0
32,1
33,1
34,0
35,1
36,1
37,0
38,2
39,6
40,6
41,6
42,6
43,6
44,2
45,6
46,1
47,1
48,1
49,1
50,4
51,5
52,5
53,5
54,4
55,3
56,3
57,3
58,3
59,0
60,0
61,4
62,4
63,4
64,4
