Guest ID,Table ID
1,4
2,4
3,1
4,1
5,6
6,4
7,6
8,6
9,6
10,6
11,1
12,1
13,1
14,1
15,1
16,4
17,4
18,0
19,4
20,4
21,4
22,0
23,6
24,6
25,6
26,0
27,0
28,0
29,5
30,5
31,5
32,7
33,7
34,5
35,5
36,5
37,3
38,3
39,2
40,2
41,2
42,2
43,2
44,3
45,2
46,2
47,7
48,7
49,2
50,3
51,0
52,0
53,0
54,3
55,5
56,5
57,3
58,3
59,1
60,3
61,7
62,7
63,7
64,7
