Guest ID,Table ID
1,1
2,1
3,6
4,6
5,3
6,0
7,6
8,6
9,6
10,6
11,2
12,2
13,2
14,2
15,2
16,0
17,0
18,0
19,1
20,1
21,1
22,0
23,3
24,3
25,3
26,0
27,0
28,0
29,5
30,5
31,6
32,5
33,5
34,6
35,7
36,7
37,2
38,1
39,7
40,7
41,7
42,7
43,7
44,1
45,2
46,4
47,4
48,4
49,4
50,1
51,4
52,4
53,4
54,4
55,3
56,3
57,3
58,3
59,7
60,2
61,5
62,5
63,5
64,5
