Guest ID,Table ID
1,3
2,3
3,1
4,1
5,7
6,7
7,5
8,5
9,5
10,5
11,4
12,4
13,4
14,4
15,4
16,7
17,7
18,6
19,7
20,7
21,7
22,6
23,6
24,6
25,6
26,2
27,2
28,7
29,2
30,2
31,2
32,3
33,3
34,4
35,4
36,4
37,0
38,3
39,0
40,0
41,0
42,0
43,0
44,3
45,0
46,6
47,2
48,2
49,2
50,3
51,1
52,1
53,1
54,3
55,6
56,6
57,1
58,1
59,0
60,1
61,5
62,5
63,5
64,5
