Guest ID,Table ID
1,0
2,0
3,7
4,7
5,5
6,4
7,0
8,0
9,0
10,0
11,6
12,6
13,1
14,1
15,6
16,4
17,4
18,6
19,4
20,4
21,4
22,6
23,5
24,5
25,5
26,4
27,4
28,0
29,1
30,1
31,1
32,2
33,2
34,7
35,3
36,3
37,7
38,3
39,2
40,2
41,2
42,2
43,2
44,3
45,3
46,1
47,1
48,1
49,3
50,3
51,6
52,6
53,6
54,0
55,7
56,7
57,7
58,7
59,2
60,3
61,5
62,5
63,5
64,5
