Guest ID,Table ID
1,3
2,3
3,3
4,3
5,0
6,0
7,4
8,4
9,4
10,4
11,1
12,1
13,1
14,1
15,3
16,0
17,0
18,0
19,0
20,0
21,0
22,6
23,5
24,5
25,5
26,1
27,1
28,3
29,7
30,7
31,7
32,2
33,2
34,5
35,5
36,5
37,6
38,6
39,7
40,7
41,7
42,7
43,7
44,6
45,3
46,6
47,1
48,1
49,6
50,6
51,2
52,2
53,2
54,3
55,2
56,2
57,5
58,5
59,2
60,6
61,4
62,4
63,4
64,4
