Guest ID,Table ID
1,5
2,5
3,2
4,2
5,3
6,3
7,2
8,2
9,2
10,2
11,6
12,6
13,4
14,4
15,2
16,3
17,3
18,3
19,3
20,3
21,3
22,2
23,6
24,6
25,6
26,0
27,0
28,1
29,7
30,7
31,7
32,4
33,4
34,1
35,6
36,6
37,5
38,5
39,7
40,7
41,7
42,7
43,7
44,5
45,5
46,1
47,0
48,0
49,0
50,5
51,0
52,0
53,0
54,5
55,1
56,1
57,1
58,1
59,1
60,6
61,4
62,4
63,4
64,4
