Guest ID,Table ID
1,6
2,6
3,5
4,4
5,6
6,0
7,4
8,4
9,4
10,4
11,5
12,5
13,5
14,5
15,5
16,0
17,0
18,0
19,5
20,6
21,5
22,0
23,6
24,6
25,6
26,0
27,0
28,0
29,1
30,1
31,1
32,7
33,7
34,2
35,3
36,3
37,2
38,2
39,3
40,3
41,3
42,3
43,3
44,2
45,3
46,7
47,7
48,7
49,7
50,2
51,4
52,4
53,4
54,6
55,2
56,2
57,7
58,7
59,1
60,2
61,1
62,1
63,1
64,1
