Guest ID,Table ID
1,0
2,0
3,6
4,6
5,2
6,2
7,0
8,0
9,0
10,0
11,6
12,6
13,6
14,6
15,6
16,2
17,2
18,5
19,2
20,2
21,2
22,5
23,5
24,5
25,5
26,3
27,3
28,2
29,5
30,5
31,5
32,1
33,1
34,1
35,0
36,0
37,7
38,4
39,4
40,4
41,4
42,4
43,4
44,4
45,7
46,1
47,3
48,3
49,6
50,4
51,1
52,1
53,1
54,1
55,7
56,7
57,7
58,7
59,7
60,7
61,3
62,3
63,3
64,3
