Guest ID,Table ID
1,1
2,1
3,7
4,7
5,6
6,4
7,7
8,7
9,7
10,7
11,5
12,5
13,5
14,5
15,5
16,4
17,4
18,4
19,4
20,4
21,4
22,4
23,6
24,6
25,6
26,5
27,5
28,5
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,1
38,1
39,0
40,0
41,0
42,0
43,0
44,1
45,3
46,3
47,3
48,3
49,3
50,1
51,0
52,0
53,0
54,1
55,7
56,7
57,3
58,3
59,3
60,1
61,6
62,6
63,6
64,6
