Guest ID,Table ID
1,0
2,0
3,2
4,2
5,0
6,7
7,2
8,2
9,2
10,2
11,2
12,2
13,5
14,5
15,5
16,7
17,7
18,7
19,7
20,7
21,7
22,7
23,0
24,0
25,0
26,4
27,4
28,4
29,1
30,1
31,0
32,3
33,3
34,5
35,5
36,5
37,4
38,6
39,3
40,1
41,1
42,1
43,1
44,6
45,3
46,3
47,3
48,3
49,3
50,6
51,4
52,4
53,4
54,0
55,1
56,1
57,5
58,5
59,6
60,4
61,6
62,6
63,6
64,6
