Guest ID,Table ID
1,3
2,3
3,6
4,6
5,2
6,0
7,6
8,6
9,6
10,6
11,1
12,1
13,4
14,4
15,4
16,0
17,2
18,0
19,2
20,2
21,2
22,0
23,2
24,2
25,2
26,0
27,0
28,0
29,4
30,4
31,4
32,6
33,6
34,4
35,7
36,7
37,1
38,7
39,5
40,5
41,5
42,5
43,5
44,7
45,4
46,1
47,3
48,3
49,1
50,3
51,5
52,5
53,5
54,3
55,3
56,3
57,1
58,1
59,0
60,1
61,7
62,7
63,7
64,7
