Guest ID,Table ID
1,4
2,4
3,4
4,6
5,2
6,2
7,6
8,6
9,6
10,6
11,4
12,4
13,4
14,4
15,4
16,2
17,2
18,2
19,2
20,2
21,2
22,5
23,0
24,0
25,0
26,1
27,1
28,1
29,6
30,6
31,6
32,5
33,5
34,3
35,3
36,3
37,5
38,5
39,7
40,7
41,7
42,7
43,7
44,5
45,0
46,0
47,0
48,0
49,0
50,5
51,7
52,7
53,7
54,3
55,3
56,3
57,3
58,3
59,1
60,5
61,1
62,1
63,1
64,1
