Guest ID,Table ID
1,4
2,4
3,2
4,2
5,5
6,5
7,2
8,2
9,2
10,2
11,0
12,0
13,0
14,0
15,0
16,5
17,5
18,5
19,6
20,6
21,6
22,0
23,5
24,5
25,5
26,4
27,4
28,4
29,3
30,3
31,3
32,3
33,3
34,3
35,1
36,1
37,1
38,1
39,7
40,7
41,7
42,7
43,7
44,1
45,7
46,4
47,7
48,7
49,4
50,1
51,2
52,2
53,1
54,4
55,0
56,0
57,3
58,3
59,6
60,1
61,6
62,6
63,6
64,6
