Guest ID,Table ID
1,1
2,1
3,1
4,1
5,3
6,3
7,4
8,4
9,4
10,4
11,6
12,6
13,1
14,1
15,1
16,3
17,3
18,3
19,3
20,3
21,3
22,5
23,7
24,7
25,7
26,2
27,2
28,2
29,7
30,7
31,7
32,2
33,2
34,2
35,6
36,6
37,5
38,5
39,5
40,0
41,0
42,0
43,0
44,5
45,5
46,2
47,7
48,7
49,2
50,5
51,0
52,0
53,0
54,1
55,4
56,4
57,4
58,4
59,0
60,5
61,6
62,6
63,6
64,6
