Guest ID,Table ID
1,3
2,3
3,0
4,0
5,6
6,4
7,6
8,6
9,6
10,6
11,0
12,0
13,0
14,0
15,0
16,4
17,4
18,4
19,3
20,3
21,3
22,4
23,6
24,6
25,6
26,4
27,4
28,4
29,2
30,2
31,2
32,5
33,5
34,0
35,3
36,3
37,5
38,7
39,7
40,7
41,7
42,7
43,7
44,7
45,1
46,1
47,1
48,1
49,1
50,7
51,1
52,1
53,1
54,3
55,5
56,5
57,5
58,5
59,2
60,5
61,2
62,2
63,2
64,2
