Guest ID,Table ID
1,4
2,4
3,3
4,3
5,4
6,5
7,0
8,0
9,3
10,0
11,3
12,3
13,3
14,3
15,3
16,5
17,4
18,5
19,4
20,4
21,4
22,5
23,5
24,1
25,1
26,5
27,5
28,5
29,1
30,1
31,2
32,7
33,7
34,0
35,1
36,1
37,7
38,7
39,6
40,0
41,0
42,0
43,0
44,7
45,7
46,2
47,7
48,7
49,2
50,4
51,2
52,2
53,2
54,2
55,6
56,6
57,1
58,1
59,6
60,7
61,6
62,6
63,6
64,6
