Guest ID,Table ID
1,7
2,7
3,3
4,3
5,0
6,1
7,2
8,2
9,2
10,2
11,3
12,3
13,3
14,3
15,3
16,0
17,1
18,0
19,1
20,1
21,1
22,0
23,0
24,0
25,0
26,1
27,1
28,1
29,2
30,2
31,2
32,5
33,5
34,2
35,6
36,6
37,3
38,7
39,6
40,6
41,6
42,6
43,6
44,7
45,6
46,4
47,4
48,4
49,4
50,7
51,7
52,7
53,7
54,0
55,4
56,4
57,4
58,4
59,5
60,5
61,5
62,5
63,5
64,5
