Guest ID,Table ID
1,6
2,6
3,5
4,5
5,3
6,3
7,5
8,5
9,5
10,5
11,2
12,2
13,2
14,2
15,2
16,3
17,3
18,3
19,3
20,3
21,3
22,0
23,2
24,2
25,2
26,0
27,0
28,0
29,7
30,7
31,7
32,5
33,5
34,4
35,4
36,4
37,4
38,4
39,0
40,1
41,1
42,1
43,1
44,4
45,0
46,6
47,6
48,6
49,6
50,4
51,7
52,7
53,7
54,6
55,7
56,7
57,0
58,0
59,6
60,4
61,1
62,1
63,1
64,1
